Unit,Module,Filename,Question,Question ID,Blank,Choices,Correct Answer
_u5_skeletal,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-inline-assessment/_u5_append_axial_DIGT_inline.xml,Scapula_________(ans9),3423891068,ans9,"{'app': 'Appendicular', 'ax': 'Axial', 'not': 'Not a bone'}",Appendicular
_u5_skeletal,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-inline-assessment/_u5_append_axial_DIGT_inline.xml,Patella_________(ans10),343102932,ans10,"{'app': 'Appendicular', 'ax': 'Axial', 'not': 'Not a bone'}",Appendicular
_u5_skeletal,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-inline-assessment/_u5_append_axial_DIGT_inline.xml,Fibia_________(ans11),3444080353,ans11,"{'app': 'Appendicular', 'ax': 'Axial', 'not': 'Not a bone'}",Not a bone
_u5_skeletal,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-inline-assessment/_u5_levels_io_inline.xml,Proteoglycan _________(ans1),6306810379,ans1,"{'o': 'Organic', 'i': 'Inorganic'}",Organic
_u5_skeletal,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-inline-assessment/_u5_levels_io_inline.xml,Collagen _________(ans2),6375758648,ans2,"{'o': 'Organic', 'i': 'Inorganic'}",Organic
_u5_skeletal,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-inline-assessment/_u5_levels_io_inline.xml,Calcium _________(ans3),6381640434,ans3,"{'o': 'Organic', 'i': 'Inorganic'}",Inorganic
_u5_skeletal,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-inline-assessment/_u5_levels_io_inline.xml,Water _________(ans4),6395258904,ans4,"{'o': 'Organic', 'i': 'Inorganic'}",Inorganic
_u5_skeletal,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-inline-assessment/_u5_levels_io_inline.xml,Hydroxyapatite _________(ans5),6402680874,ans5,"{'o': 'Organic', 'i': 'Inorganic'}",Inorganic
_u5_skeletal,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-inline-assessment/_u5_levels_io_inline.xml,Phosphate _________(ans6),6414270401,ans6,"{'o': 'Organic', 'i': 'Inorganic'}",Inorganic
_u5_skeletal,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-inline-assessment/skeletal_appendicular_lbd.xml,"Select the name of the bone that is being described.The _________(scapula)articulates with the clavicle and humerus.The _________(clavicle)helps to keep the shoulders in place; connects upper arm to the body.The _________(humerus)provides attachments for muscles that move the shoulder and the chest at the proximal end, and articulates with the radius and ulna.The _________(radius)provides attachment for muscles that bend the arm at the elbow and ligaments that allow movement of the wrist.The _________(ulna)provides attachment for muscles that straighten the arm at the elbow and ligaments that allow movement of the wrist.The _________(ilium)connects the bones of the lower limbs to the axial skeleton.The _________(femur)provides attachment for muscles of the lower limbs and buttocks; distal end articulates with the tibia.The _________(tibia)articulates with the fibula on the lateral side; articulates with the patella on the anterior side.The _________(fibula)forms the lateral part of the ankle joint .The _________(patella)supports movement of the knee joint .",3854520321,scapula,"{'scapula': 'scapula', 'clavicle': 'clavicle', 'humerus': 'humerus', 'radius': 'radius', 'ulna': 'ulna', 'ilium': 'ilium', 'femur': 'femur', 'tibia': 'tibia', 'fibula': 'fibula', 'patella': 'patella'}",scapula
_u5_skeletal,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-inline-assessment/skeletal_appendicular_lbd.xml,"Select the name of the bone that is being described.The _________(scapula)articulates with the clavicle and humerus.The _________(clavicle)helps to keep the shoulders in place; connects upper arm to the body.The _________(humerus)provides attachments for muscles that move the shoulder and the chest at the proximal end, and articulates with the radius and ulna.The _________(radius)provides attachment for muscles that bend the arm at the elbow and ligaments that allow movement of the wrist.The _________(ulna)provides attachment for muscles that straighten the arm at the elbow and ligaments that allow movement of the wrist.The _________(ilium)connects the bones of the lower limbs to the axial skeleton.The _________(femur)provides attachment for muscles of the lower limbs and buttocks; distal end articulates with the tibia.The _________(tibia)articulates with the fibula on the lateral side; articulates with the patella on the anterior side.The _________(fibula)forms the lateral part of the ankle joint .The _________(patella)supports movement of the knee joint .",3854520321,clavicle,"{'scapula': 'scapula', 'clavicle': 'clavicle', 'humerus': 'humerus', 'radius': 'radius', 'ulna': 'ulna', 'ilium': 'ilium', 'femur': 'femur', 'tibia': 'tibia', 'fibula': 'fibula', 'patella': 'patella'}",clavicle
_u5_skeletal,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-inline-assessment/skeletal_appendicular_lbd.xml,"Select the name of the bone that is being described.The _________(scapula)articulates with the clavicle and humerus.The _________(clavicle)helps to keep the shoulders in place; connects upper arm to the body.The _________(humerus)provides attachments for muscles that move the shoulder and the chest at the proximal end, and articulates with the radius and ulna.The _________(radius)provides attachment for muscles that bend the arm at the elbow and ligaments that allow movement of the wrist.The _________(ulna)provides attachment for muscles that straighten the arm at the elbow and ligaments that allow movement of the wrist.The _________(ilium)connects the bones of the lower limbs to the axial skeleton.The _________(femur)provides attachment for muscles of the lower limbs and buttocks; distal end articulates with the tibia.The _________(tibia)articulates with the fibula on the lateral side; articulates with the patella on the anterior side.The _________(fibula)forms the lateral part of the ankle joint .The _________(patella)supports movement of the knee joint .",3854520321,humerus,"{'scapula': 'scapula', 'clavicle': 'clavicle', 'humerus': 'humerus', 'radius': 'radius', 'ulna': 'ulna', 'ilium': 'ilium', 'femur': 'femur', 'tibia': 'tibia', 'fibula': 'fibula', 'patella': 'patella'}",humerus
_u5_skeletal,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-inline-assessment/skeletal_appendicular_lbd.xml,"Select the name of the bone that is being described.The _________(scapula)articulates with the clavicle and humerus.The _________(clavicle)helps to keep the shoulders in place; connects upper arm to the body.The _________(humerus)provides attachments for muscles that move the shoulder and the chest at the proximal end, and articulates with the radius and ulna.The _________(radius)provides attachment for muscles that bend the arm at the elbow and ligaments that allow movement of the wrist.The _________(ulna)provides attachment for muscles that straighten the arm at the elbow and ligaments that allow movement of the wrist.The _________(ilium)connects the bones of the lower limbs to the axial skeleton.The _________(femur)provides attachment for muscles of the lower limbs and buttocks; distal end articulates with the tibia.The _________(tibia)articulates with the fibula on the lateral side; articulates with the patella on the anterior side.The _________(fibula)forms the lateral part of the ankle joint .The _________(patella)supports movement of the knee joint .",3854520321,radius,"{'scapula': 'scapula', 'clavicle': 'clavicle', 'humerus': 'humerus', 'radius': 'radius', 'ulna': 'ulna', 'ilium': 'ilium', 'femur': 'femur', 'tibia': 'tibia', 'fibula': 'fibula', 'patella': 'patella'}",radius
_u5_skeletal,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u5_skeletal/x-oli-inline-assessment/skeletal_appendicular_lbd.xml,"Select the name of the bone that is being described.The _________(scapula)articulates with the clavicle and humerus.The _________(clavicle)helps to keep the shoulders in place; connects upper arm to the body.The _________(humerus)provides attachments for muscles that move the shoulder and the chest at the proximal end, and articulates with the radius and ulna.The _________(radius)provides attachment for muscles that bend the arm at the elbow and ligaments that allow movement of the wrist.The _________(ulna)provides attachment for muscles that straighten the arm at the elbow and ligaments that allow movement of the wrist.The _________(ilium)connects the bones of the lower limbs to the axial skeleton.The _________(femur)provides attachment for muscles of the lower limbs and buttocks; distal end articulates with the tibia.The _________(tibia)articulates with the fibula on the lateral side; articulates with the patella on the anterior side.The _________(fibula)forms the lateral part of the ankle joint .The _________(patella)supports movement of the knee joint .",3854520321,ulna,"{'scapula': 'scapula', 'clavicle': 'clavicle', 'humerus': 'humerus', 'radius': 'radius', 'ulna': 'ulna', 'ilium': 'ilium', 'femur': 'femur', 'tibia': 'tibia', 'fibula': 'fibula', 'patella': 'patella'}",ulna
