Age,Gender,Comp
18,Male,14
43,Male,9
35,Female,15
77,Female,2
30,Female,18
53,Female,4
46,Female,4
27,Male,17
72,Female,1
32,Male,22
39,Male,12
34,Male,15
33,Male,15
44,Male,13
73,Male,5
40,Male,17
34,Female,14
52,Female,10
51,Female,10
58,Female,9
62,Female,5
48,Male,11
32,Female,17
25,Female,10
53,Female,8
46,Female,8
33,Male,27
30,Male,27
50,Male,6
63,Female,5
60,Male,11
25,Male,20
37,Male,12
28,Female,6
72,Male,2
27,Female,31
47,Male,15
80,Male,3
30,Female,16
39,Male,8
25,Male,23
41,Female,15
27,Female,26
49,Female,13
61,Female,4
24,Male,21
34,Male,19
66,Male,6
46,Male,3
62,Female,8
53,Female,3
33,Female,22
45,Male,10
51,Female,9
68,Male,8
39,Male,17
63,Female,5
72,Male,7
41,Female,7
36,Female,19
60,Male,4
74,Female,4
39,Male,13
27,Male,18
32,Female,22
89,Female,1
33,Male,17
76,Male,0
34,Female,15
37,Male,13
41,Male,11
48,Female,3
25,Female,20
45,Male,10
25,Female,13
53,Female,13
26,Male,10
75,Female,0
46,Male,5
25,Female,18
25,Female,25
29,Male,17
79,Male,1
59,Male,5
25,Male,19
25,Female,15
77,Male,1
42,Male,7
27,Male,29
41,Male,13
64,Male,3
24,Female,28
47,Male,4
36,Male,5
34,Female,13
39,Male,8
63,Female,5
50,Male,4
29,Male,16
54,Male,5
41,Female,6
71,Female,0
39,Male,18
50,Female,9
73,Male,1
18,Male,20
49,Male,5
54,Female,4
57,Female,2
41,Female,4
35,Female,9
47,Female,6
65,Female,1
70,Male,2
19,Male,24
69,Female,7
36,Female,15
63,Female,11
38,Male,8
43,Male,7
47,Female,13
47,Female,7
58,Female,8
26,Male,21
58,Male,0
70,Male,2
34,Male,14
28,Female,16
34,Female,18
28,Male,17
50,Female,9
33,Male,20
29,Female,20
29,Female,22
40,Male,7
53,Female,2
51,Female,8
24,Female,13
60,Female,6
78,Female,1
62,Female,3
60,Male,1
73,Male,0
28,Male,33
19,Female,10
50,Female,9
50,Male,7
74,Male,0
42,Female,10
22,Female,14
50,Female,9
74,Female,2
40,Male,15
54,Female,9
37,Male,8
25,Female,7
65,Female,1
73,Female,2
59,Female,5
24,Male,16
24,Female,28
72,Male,3
56,Male,9
79,Male,0
57,Male,6
22,Male,21
50,Male,7
46,Female,4
30,Female,16
39,Male,12
65,Female,8
24,Female,27
30,Male,21
65,Male,3
35,Male,11
34,Female,13
46,Male,12
34,Male,16
63,Female,9
90,Male,0
73,Male,3
47,Male,9
35,Male,11
37,Male,11
87,Female,1
31,Male,27
39,Male,14
22,Female,20
47,Male,14
62,Male,3
69,Female,4
54,Male,5
41,Male,16
55,Male,5
27,Male,30
50,Male,2
27,Male,25
35,Female,13
32,Male,23
53,Male,5
48,Female,8
44,Female,15
57,Male,5
28,Female,21
71,Male,6
39,Male,10
18,Female,17
44,Female,18
46,Female,13
45,Female,8
29,Female,19
56,Male,7
60,Male,2
87,Female,0
53,Male,13
19,Female,22
48,Male,12
46,Female,8
38,Male,15
56,Female,0
42,Female,12
29,Female,18
23,Female,5
51,Male,6
38,Male,13
45,Male,10
18,Female,8
59,Male,5
65,Male,1
47,Female,6
43,Male,12
65,Female,3
74,Female,3
39,Female,5
87,Female,0
52,Female,9
69,Female,2
46,Male,6
40,Male,15
22,Female,21
59,Female,4
81,Female,1
58,Male,2
19,Female,21
18,Female,22
49,Male,6
46,Female,5
49,Female,9
51,Female,5
53,Female,7
37,Male,18
61,Female,11
51,Female,3
63,Male,5
58,Female,6
27,Male,14
40,Female,7
33,Male,18
41,Male,8
62,Female,3
20,Male,13
28,Male,17
36,Female,10
39,Female,10
21,Female,13
37,Female,21
32,Female,22
31,Female,19
34,Female,18
45,Male,4
74,Female,2
55,Female,13
30,Male,18
51,Female,4
41,Female,6
31,Female,27
51,Female,13
45,Female,10
76,Male,5
29,Male,21
63,Female,1
35,Female,7
40,Female,15
25,Male,21
41,Female,9
29,Male,23
28,Female,14
71,Male,3
30,Male,18
54,Male,9
85,Male,1
30,Male,16
60,Male,6
59,Female,12
57,Male,10
36,Female,4
60,Female,7
20,Male,18
77,Male,1
60,Female,5
36,Male,15
57,Male,8
52,Female,7
69,Male,10
45,Female,7
28,Male,22
19,Male,12
32,Male,22
42,Female,12
68,Male,1
57,Male,7
41,Male,14
59,Female,1
45,Female,13
90,Male,1
31,Female,25
38,Female,20
32,Female,20
61,Female,5
25,Male,8
36,Female,17
42,Female,17
45,Male,18
43,Male,12
71,Male,3
30,Female,23
34,Male,14
28,Female,21
41,Male,10
58,Female,5
50,Male,9
49,Female,6
37,Male,17
44,Female,12
49,Male,7
45,Female,3
34,Female,19
30,Male,24
39,Female,24
49,Male,12
26,Female,27
44,Male,14
76,Male,4
36,Male,17
20,Male,13
18,Female,21
18,Female,18
18,Male,21
43,Female,10
39,Female,16
46,Female,9
25,Male,16
51,Male,2
66,Male,4
33,Female,19
61,Female,0
54,Female,8
40,Female,10
55,Male,7
47,Male,7
18,Female,19
35,Male,12
74,Female,3
45,Male,9
53,Male,10
25,Male,10
40,Female,8
62,Female,1
33,Male,24
26,Male,12
33,Male,21
33,Male,21
54,Female,4
28,Male,15
83,Male,1
66,Female,1
57,Male,7
38,Male,10
65,Male,9
21,Male,11
33,Male,22
51,Female,4
26,Male,21
23,Female,16
34,Male,25
32,Female,22
71,Female,0
58,Female,8
32,Female,16
87,Female,1
34,Male,16
54,Female,5
30,Female,21
58,Male,7
38,Female,8
34,Male,20
39,Female,18
34,Female,15
44,Female,13
48,Male,12
39,Male,17
75,Female,0
32,Female,23
54,Male,8
60,Female,6
56,Male,4
32,Male,20
70,Male,1
55,Male,2
28,Male,17
67,Female,8
54,Female,0
33,Male,21
31,Female,20
48,Male,12
89,Female,1
69,Male,5
68,Male,5
73,Male,6
30,Male,24
18,Female,15
53,Female,6
23,Female,16
79,Male,0
39,Male,8
48,Female,7
56,Male,2
52,Male,3
26,Female,12
29,Male,24
31,Male,22
56,Female,3
51,Male,2
33,Male,18
78,Female,0
58,Female,0
33,Male,21
33,Male,22
38,Male,15
31,Female,17
25,Male,18
72,Male,5
69,Male,7
34,Male,18
30,Female,29
41,Female,15
31,Female,18
34,Male,19
37,Female,15
81,Female,1
48,Male,11
81,Male,1
42,Female,11
45,Male,8
36,Male,18
29,Female,15
30,Female,19
42,Male,9
22,Male,15
88,Male,1
33,Male,20
41,Female,9
53,Male,6
27,Female,14
36,Male,21
39,Female,6
68,Female,5
76,Female,1
21,Male,19
58,Male,1
23,Female,23
40,Male,10
33,Female,17
45,Female,7
38,Male,8
33,Male,20
24,Male,20
42,Male,14
24,Female,24
32,Female,26
59,Female,2
35,Female,12
23,Female,15
51,Male,4
22,Male,23
38,Male,8
67,Male,3
57,Male,4
30,Male,27
40,Female,8
44,Female,11
36,Male,17
25,Male,19
57,Female,5
23,Female,18
58,Male,6
32,Male,20
36,Female,17
66,Male,5
40,Female,10
76,Male,2
18,Female,15
49,Female,12
45,Female,7
68,Male,3
72,Male,2
73,Male,3
33,Male,17
39,Male,7
22,Male,17
22,Female,14
25,Male,18
31,Male,15
89,Female,0
32,Female,12
39,Male,4
41,Female,11
63,Male,8
40,Female,8
61,Male,3
78,Female,0
24,Male,23
34,Male,10
36,Female,18
24,Male,20
63,Female,0
49,Female,0
51,Female,9
91,Female,1
35,Male,10
34,Female,11
75,Female,1
38,Male,14
60,Female,0
28,Male,22
63,Male,5
30,Male,16
79,Male,0
20,Male,12
67,Male,2
37,Male,6
49,Male,9
20,Female,13
30,Male,30
74,Male,4
39,Male,7
24,Male,18
59,Male,9
23,Female,17
34,Male,19
38,Male,20
51,Female,1
25,Female,21
19,Male,16
50,Female,8
53,Male,8
62,Female,3
41,Female,14
47,Male,5
26,Male,8
35,Female,15
30,Male,29
53,Male,10
27,Female,23
60,Female,2
21,Male,14
70,Male,5
86,Male,0
33,Female,15
21,Male,16
80,Male,1
21,Male,12
55,Female,1
28,Female,19
72,Male,1
61,Female,0
42,Male,9
44,Male,13
26,Male,30
59,Female,4
43,Female,10
28,Female,15
44,Female,8
32,Female,25
50,Female,11
84,Female,0
37,Male,12
29,Female,26
32,Female,15
47,Female,5
24,Female,16
32,Male,21
70,Female,9
34,Male,26
39,Female,17
25,Male,11
42,Male,11
32,Female,25
18,Male,12
52,Female,5
61,Female,1
57,Female,3
20,Male,12
83,Female,0
29,Female,25
30,Female,14
51,Male,6
38,Male,10
63,Male,4
52,Male,5
52,Male,2
24,Male,14
27,Female,23
54,Female,13
41,Female,16
21,Female,18
37,Male,16
50,Male,10
57,Male,0
28,Female,13
23,Female,19
31,Male,26
45,Male,7
31,Female,23
18,Male,25
58,Male,1
39,Female,15
35,Male,13
64,Female,9
49,Female,9
43,Female,10
86,Female,1
26,Male,24
51,Female,12
56,Male,9
27,Male,19
44,Male,7
30,Female,19
40,Female,12
61,Female,2
71,Male,3
51,Male,4
33,Female,19
45,Female,15
46,Female,6
21,Female,27
32,Female,30
30,Male,28
24,Female,14
47,Male,5
28,Male,23
48,Female,8
40,Female,11
66,Female,2
37,Female,16
27,Female,18
53,Male,6
19,Female,17
42,Female,8
38,Male,7
47,Female,16
48,Female,18
35,Female,13
26,Female,10
86,Male,0
79,Female,1
65,Male,2
58,Male,0
22,Male,18
25,Female,16
35,Male,11
31,Male,16
66,Male,3
32,Male,20
42,Female,11
26,Female,23
32,Male,19
65,Female,6
26,Male,18
23,Female,16
36,Male,14
36,Female,12
58,Female,11
65,Male,1
32,Female,22
39,Male,13
22,Male,17
52,Female,7
48,Female,7
38,Female,17
73,Female,2
32,Female,20
73,Female,2
78,Female,3
51,Female,12
29,Male,27
31,Female,23
76,Male,1
38,Female,12
41,Male,5
57,Female,2
18,Male,11
44,Female,9
38,Female,8
70,Female,9
66,Female,1
30,Female,21
37,Female,16
40,Male,22
53,Male,11
88,Female,1
36,Female,12
29,Male,8
63,Female,8
45,Female,13
77,Female,1
38,Female,16
18,Male,10
25,Male,12
55,Female,9
35,Male,15
49,Female,9
46,Male,7
25,Female,14
67,Female,6
74,Male,4
83,Male,1
19,Male,24
48,Male,12
51,Female,9
46,Male,15
19,Female,14
84,Male,0
38,Male,13
59,Male,11
64,Male,4
34,Female,25
30,Male,26
19,Female,22
22,Male,20
42,Female,12
75,Male,0
52,Female,4
43,Female,10
39,Female,13
83,Male,0
41,Female,3
31,Female,21
42,Female,12
77,Male,1
59,Female,7
21,Female,21
52,Female,12
32,Female,21
42,Female,13
20,Female,8
27,Male,17
44,Male,2
31,Male,18
50,Male,17
57,Female,9
53,Male,7
27,Female,19
41,Female,19
75,Female,0
54,Male,11
49,Male,11
49,Female,9
44,Female,23
24,Male,15
30,Male,19
66,Female,0
61,Male,2
48,Male,0
25,Male,18
32,Male,24
74,Male,3
57,Male,1
38,Male,13
60,Male,6
67,Male,1
91,Female,1
47,Female,10
52,Female,5
22,Male,20
30,Male,24
32,Female,24
31,Male,25
44,Male,11
51,Male,1
67,Female,8
78,Male,0
38,Female,13
60,Female,6
47,Male,4
50,Female,6
51,Male,8
35,Female,10
38,Female,10
72,Male,6
30,Male,18
56,Male,10
40,Male,12
43,Female,6
51,Female,1
25,Male,21
22,Male,21
55,Female,1
35,Female,11
59,Male,8
25,Female,19
42,Female,13
25,Male,8
70,Male,3
80,Female,1
33,Female,16
53,Female,7
51,Male,7
32,Female,15
35,Male,16
40,Female,11
76,Female,1
43,Male,12
49,Female,7
32,Female,18
41,Male,8
80,Male,6
31,Male,15
63,Male,5
56,Male,7
33,Male,23
40,Male,10
54,Male,1
62,Female,1
47,Male,5
28,Female,9
45,Female,6
21,Female,16
63,Female,5
59,Male,8
54,Male,11
19,Male,14
24,Female,12
49,Female,7
63,Male,3
53,Female,4
48,Female,8
30,Male,14
42,Male,8
38,Male,19
32,Female,18
45,Male,5
43,Male,10
26,Male,20
85,Female,0
38,Female,18
29,Male,23
25,Female,15
28,Female,13
31,Female,26
35,Female,10
70,Female,0
26,Male,23
40,Female,13
51,Female,4
31,Female,18
45,Female,11
46,Male,6
29,Female,19
35,Male,21
46,Female,11
29,Male,23
33,Female,12
25,Female,10
31,Male,27
30,Female,24
61,Male,2
34,Male,20
55,Male,9
83,Male,0
89,Male,0
32,Female,21
92,Female,1
52,Female,12
65,Female,4
72,Female,3
30,Female,18
25,Male,18
44,Male,11
47,Female,3
74,Female,2
63,Female,0
73,Male,10
57,Female,9
59,Female,4
42,Female,5
50,Male,10
54,Female,7
77,Male,2
33,Female,19
30,Male,25
36,Female,13
50,Female,5
22,Male,19
40,Female,5
31,Male,26
35,Male,15
24,Female,16
52,Female,3
24,Male,12
72,Female,2
36,Male,17
50,Male,11
43,Female,9
58,Male,4
19,Female,21
30,Male,27
51,Female,4
38,Male,12
30,Male,17
38,Male,9
39,Male,5
42,Male,11
30,Female,26
60,Male,7
25,Male,21
32,Female,18
38,Male,14
23,Male,18
45,Male,9
27,Female,27
35,Female,8
53,Male,6
52,Male,7
55,Female,7
70,Male,4
63,Male,1
34,Male,16
61,Female,0
53,Male,7
64,Female,1
33,Female,25
54,Female,6
45,Female,6
34,Female,19
62,Female,2
38,Male,17
34,Male,15
36,Male,11
88,Female,0
34,Female,13
23,Male,12
36,Female,11
63,Female,4
56,Male,2
28,Female,21
70,Male,2
47,Female,6
20,Female,18
50,Female,12
34,Female,18
39,Male,4
29,Male,18
39,Female,12
57,Female,1
54,Female,6
78,Female,1
45,Male,13
30,Female,27
33,Male,25
33,Female,22
29,Male,27
59,Female,5
34,Male,15
32,Female,16
53,Male,1
55,Male,1
71,Male,0
80,Female,0
47,Male,13
59,Male,6
39,Male,9
21,Male,17
43,Female,1
37,Female,8
31,Female,16
46,Male,10
24,Female,20
24,Female,12
19,Male,25
52,Female,6
38,Male,11
35,Male,5
25,Male,11
54,Male,12
37,Female,8
49,Female,10
25,Male,23
20,Male,26
45,Female,9
48,Male,7
42,Male,12
45,Male,7
21,Female,21
53,Male,6
56,Female,7
48,Female,2
46,Male,11
34,Female,10
26,Female,18
86,Female,0
55,Female,9
33,Female,17
28,Male,15
23,Male,18
30,Female,21
20,Male,21
71,Male,1
31,Female,11
37,Male,15
18,Female,14
37,Female,12
24,Female,14
29,Male,13
47,Female,9
29,Male,17
49,Female,8
21,Female,14
43,Male,8
41,Male,6
48,Female,8
76,Male,1
55,Female,6
38,Male,17
24,Female,19
27,Female,24
51,Female,13
33,Male,23
50,Male,2
76,Female,1
30,Female,25
77,Female,0
40,Male,10
42,Male,15
50,Female,0
73,Male,2
21,Female,16
64,Female,2
33,Male,17
38,Female,11
52,Female,4
61,Female,1
66,Female,1
40,Male,16
54,Male,1
21,Female,15
25,Male,10
60,Male,3
40,Male,17
56,Female,9
49,Female,12
39,Female,17
30,Female,24
42,Male,9
33,Female,21
22,Female,23
21,Female,15
71,Female,1
66,Male,6
28,Female,18
34,Male,22
62,Female,0
24,Female,20
71,Male,0
34,Male,14
52,Male,4
39,Male,17
51,Female,7
26,Female,12
60,Female,2
25,Female,19
50,Male,10
48,Female,13
56,Male,4
60,Female,3
56,Female,0
30,Female,21
18,Female,25
30,Male,20
37,Female,12
33,Female,22
37,Female,13
57,Male,5
31,Female,20
34,Female,19
45,Female,6
60,Female,5
28,Male,26
58,Male,5
33,Male,19
33,Male,19
79,Male,1
63,Male,1
89,Female,0
20,Female,10
29,Male,18
49,Female,9
37,Male,8
33,Female,10
56,Female,5
43,Female,10
40,Male,7
34,Female,17
37,Female,9
54,Female,3
56,Female,11
38,Male,13
18,Female,21
25,Male,14
85,Female,0
38,Female,11
48,Female,9
84,Female,1
57,Male,1
42,Male,9
66,Female,2
46,Male,7
67,Female,2
31,Female,21
55,Male,4
33,Female,25
51,Male,6
19,Female,25
36,Male,15
51,Male,4
47,Male,11
43,Female,12
73,Male,0
28,Male,8
45,Female,15
74,Male,4
34,Female,22
44,Female,7
49,Male,12
31,Male,18
19,Female,14
63,Female,9
25,Female,24
55,Female,5
56,Female,6
37,Male,18
61,Male,3
59,Male,3
41,Female,6
39,Male,8
49,Male,4
20,Male,13
37,Female,8
27,Female,19
89,Female,0
36,Male,12
82,Male,1
48,Male,5
78,Female,1
53,Male,9
50,Female,9
33,Male,21
76,Male,2
83,Male,0
23,Female,7
27,Female,24
85,Female,1
26,Male,27
40,Female,24
39,Female,16
49,Female,7
42,Female,15
31,Female,17
65,Female,2
77,Female,1
67,Female,1
66,Male,1
53,Male,3
80,Male,0
48,Female,5
27,Female,10
31,Female,19
43,Male,14
65,Female,3
63,Female,3
61,Female,0
79,Female,0
31,Female,19
60,Female,5
85,Female,0
43,Female,8
27,Male,22
33,Female,18
58,Female,5
63,Female,8
25,Male,18
32,Male,19
22,Female,19
63,Female,5
61,Male,0
44,Female,5
40,Male,4
25,Male,16
58,Male,8
27,Male,11
29,Female,22
33,Male,27
37,Male,17
41,Female,14
32,Male,22
85,Male,1
38,Female,9
37,Male,2
21,Male,18
60,Female,5
36,Female,17
69,Male,4
20,Male,14
44,Male,9
77,Male,0
84,Female,0
27,Female,23
26,Male,33
18,Male,24
20,Male,21
60,Male,0
56,Female,0
46,Female,10
53,Female,6
42,Female,0
83,Female,1
49,Female,6
21,Male,19
41,Female,8
89,Female,0
34,Male,12
51,Male,10
42,Female,13
41,Male,8
40,Male,9
38,Female,9
70,Female,2
82,Male,0
48,Male,9
57,Male,8
33,Male,15
30,Male,26
41,Female,12
21,Male,23
50,Male,6
49,Male,0
51,Male,2
36,Male,20
38,Male,13
68,Male,9
34,Female,16
50,Male,6
31,Male,24
25,Female,21
42,Male,11
30,Female,28
83,Female,0
41,Female,20
38,Male,7
28,Male,25
30,Male,16
33,Male,23
54,Female,0
62,Female,3
52,Female,9
66,Female,3
20,Male,13
65,Female,0
23,Male,20
57,Male,1
40,Male,16
48,Male,12
35,Male,13
68,Female,1
30,Female,17
45,Male,11
24,Female,23
24,Female,18
77,Male,3
29,Female,14
27,Male,16
40,Male,2
26,Male,27
23,Male,11
62,Male,3
47,Male,10
34,Female,16
82,Female,0
25,Female,24
21,Male,25
37,Male,14
62,Female,0
77,Male,0
64,Male,7
59,Male,3
41,Male,6
41,Male,16
30,Male,18
31,Male,23
37,Female,19
65,Male,0
56,Male,3
52,Female,6
82,Female,0
61,Female,0
68,Male,4
33,Female,25
28,Male,21
40,Female,12
44,Female,0
32,Female,19
22,Female,22
77,Male,0
45,Male,4
54,Male,1
59,Male,4
27,Male,19
49,Female,4
47,Female,10
37,Female,3
30,Female,17
22,Female,12
29,Male,30
29,Female,16
31,Female,24
59,Female,0
33,Female,21
43,Male,14
67,Female,4
24,Female,16
56,Female,6
74,Female,3
25,Male,12
38,Male,6
59,Female,1
46,Male,3
27,Female,26
25,Male,12
40,Male,6
28,Female,19
32,Male,20
48,Male,3
28,Male,20
42,Male,9
41,Female,15
37,Male,16
52,Female,6
71,Male,8
27,Female,22
61,Male,1
70,Female,5
44,Female,10
69,Male,0
39,Female,6
25,Male,27
35,Female,17
27,Female,10
50,Male,5
28,Male,26
76,Female,3
49,Female,8
47,Female,14
59,Male,0
61,Male,0
90,Male,1
52,Male,6
43,Male,13
28,Female,17
41,Male,7
42,Male,10
40,Male,10
54,Male,6
31,Female,13
55,Female,2
49,Male,11
46,Female,10
20,Female,15
91,Male,0
72,Female,1
20,Male,19
43,Female,10
33,Female,12
59,Male,4
19,Female,18
26,Female,20
35,Male,17
85,Male,3
55,Female,8
39,Male,11
28,Male,29
47,Male,5
31,Female,12
70,Male,2
58,Male,5
44,Female,12
38,Male,11
18,Female,18
33,Female,13
51,Female,10
52,Female,13
35,Female,13
44,Female,4
57,Female,6
58,Female,2
23,Female,12
82,Female,1
45,Female,13
37,Female,17
29,Female,20
60,Male,6
61,Male,3
56,Female,4
39,Female,15
18,Female,17
62,Male,10
47,Female,10
46,Female,5
50,Female,5
53,Male,2
66,Female,4
58,Female,7
18,Male,20
30,Male,13
43,Male,7
43,Male,15
38,Male,12
50,Male,6
31,Male,23
19,Female,15
75,Female,0
50,Male,11
49,Female,5
62,Female,0
34,Male,11
19,Male,19
35,Female,8
26,Female,12
33,Male,17
63,Female,6
28,Male,16
72,Male,6
34,Female,8
44,Male,0
39,Female,17
41,Female,7
30,Male,18
72,Male,2
42,Male,13
31,Female,18
25,Female,18
49,Male,11
48,Male,8
47,Male,11
42,Female,9
23,Male,18
45,Male,9
83,Male,1
35,Female,13
32,Male,21
59,Male,11
55,Female,1
76,Male,0
30,Male,28
41,Male,5
27,Female,22
36,Male,17
33,Male,25
36,Male,8
43,Female,7
54,Male,13
41,Female,9
45,Male,6
58,Female,3
48,Male,12
67,Male,5
45,Male,10
21,Male,19
44,Male,12
34,Male,25
28,Female,18
56,Female,8
46,Male,11
36,Female,8
22,Female,25
32,Male,23
44,Male,4
80,Female,1
50,Male,9
18,Female,17
19,Male,20
35,Male,13
45,Male,10
56,Male,4
92,Female,1
71,Female,6
62,Female,7
48,Male,2
31,Male,23
34,Male,19
76,Male,0
48,Female,2
48,Female,5
49,Female,9
42,Female,8
42,Male,7
69,Male,4
64,Female,0
21,Female,18
27,Male,15
34,Female,18
40,Female,12
28,Female,26
29,Male,24
30,Female,24
34,Female,20
41,Female,17
35,Male,16
28,Male,12
53,Female,13
43,Male,9
66,Male,7
29,Male,16
65,Female,2
25,Female,14
41,Female,14
44,Female,11
49,Male,12
58,Male,2
43,Female,12
32,Male,19
61,Male,4
48,Female,13
42,Female,1
38,Female,10
34,Male,14
80,Female,0
25,Male,18
35,Male,9
21,Male,19
30,Male,15
56,Male,5
70,Male,5
35,Female,16
29,Female,13
19,Male,24
40,Male,19
31,Female,15
28,Male,18
34,Male,20
30,Male,22
43,Male,12
61,Male,9
88,Female,0
68,Male,4
39,Male,10
51,Male,21
56,Male,8
39,Male,7
33,Female,22
64,Male,7
56,Male,7
35,Female,19
39,Male,11
23,Female,18
45,Male,7
32,Male,12
63,Female,0
46,Female,17
58,Female,4
62,Male,5
33,Female,20
47,Female,11
55,Female,10
23,Female,19
31,Male,18
50,Female,7
90,Male,1
48,Female,13
28,Male,18
79,Female,1
43,Female,13
